date,ACEH,SUMATERA UTARA,SUMATERA BARAT,RIAU,JAMBI,SUMATERA SELATAN,BENGKULU,LAMPUNG,KEPULAUAN BANGKA BELITUNG,KEPULAUAN RIAU,DKI JAKARTA,JAWA BARAT,JAWA TENGAH,DAERAH ISTIMEWA YOGYAKARTA,JAWA TIMUR,BANTEN,BALI,NUSA TENGGARA BARAT,NUSA TENGGARA TIMUR,KALIMANTAN BARAT,KALIMANTAN TENGAH,KALIMANTAN SELATAN,KALIMANTAN TIMUR,KALIMANTAN UTARA,SULAWESI UTARA,SULAWESI TENGAH,SULAWESI SELATAN,SULAWESI TENGGARA,GORONTALO,SULAWESI BARAT,MALUKU,MALUKU UTARA,PAPUA BARAT,PAPUA,
2020-08-21,2,2,0,0,1,2,0,0,0,1,15,8,5,1,30,0,0,2,0,0,1,2,5,0,0,0,0,1,2,0,0,2,0,0,0
2020-08-22,0,6,3,1,0,5,0,0,0,0,15,6,16,1,25,2,1,3,1,0,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0
2020-08-23,2,3,1,1,0,4,0,0,0,1,16,1,12,0,19,0,0,2,0,0,0,2,15,0,0,1,1,2,1,0,0,0,1,0,0
2020-08-24,3,6,0,2,0,1,0,0,0,1,5,3,3,1,23,0,0,5,0,0,0,2,3,0,5,0,1,2,1,0,0,0,1,0,0
2020-08-25,3,2,1,1,0,3,0,0,0,1,17,1,25,0,27,0,2,2,0,0,1,4,9,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-26,0,2,1,0,0,2,0,0,0,0,15,0,30,2,30,1,2,2,0,0,0,2,2,0,1,0,0,0,0,0,1,0,2,0,0
2020-08-27,0,6,2,3,0,3,1,0,0,4,3,0,33,0,30,0,2,3,0,0,1,2,9,0,0,0,6,1,0,0,0,2,1,0,0
2020-08-28,11,7,2,5,0,3,0,0,0,0,7,2,28,0,20,0,2,1,0,0,0,5,3,0,0,0,2,1,1,0,0,2,0,0,0
2020-08-29,6,6,0,0,0,11,0,0,0,0,18,0,10,1,21,0,2,0,0,0,1,3,8,0,0,0,2,0,2,0,0,0,1,0,0
2020-08-30,6,3,1,0,0,0,0,0,0,0,14,0,15,0,26,4,3,1,0,1,1,2,5,0,1,0,0,2,0,0,0,1,0,1,0
2020-08-31,2,3,0,4,0,2,0,0,0,1,16,8,8,2,21,0,3,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0
2020-09-01,3,4,0,1,0,2,0,2,0,0,17,2,14,0,26,4,2,3,0,0,0,1,3,0,0,0,0,1,0,0,0,0,2,1,0
2020-09-02,2,2,0,1,0,6,0,0,0,1,18,1,31,2,29,1,5,0,0,0,0,4,1,0,1,1,4,1,0,0,1,0,0,0,0
